"bionet_name","species_code","original_source","trait_code","norm_value","best","lower","upper","raw_value","notes"
"Gonocarpus montanus","3244","Kirkpatrick 1984","rect2","Intolerant",NA,NA,NA,"RC4 (Haloragaceae)",NA
"Gentianella diemensis","3136","Kirkpatrick 1984","rect2","Intolerant",NA,NA,NA,"RC4 (Gentianaceae)",NA
"Acaena novae-zelandiae","5604","Kirkpatrick 1984","rect2","Intolerant",NA,NA,NA,"RC4 (Rosaceae)",NA
"Histiopteris incisa","7271","Kirkpatrick 1984","rect2","Intolerant",NA,NA,NA,"RC4 (Pteridaceae)",NA
"Ozothamnus hookeri","10156","Kirkpatrick 1984","rect2","Intolerant",NA,NA,NA,"RC4 (Asteraceae)",NA
"Agrostis spp.","AGRO","Kirkpatrick 1984","rect2","Intolerant",NA,NA,NA,"RC4 (Poaceae)",NA
"Deyeuxia spp.","DEYE","Kirkpatrick 1984","rect2","Intolerant",NA,NA,NA,"RC4 (Poaceae)",NA
"Epilobium spp.","EPIL","Kirkpatrick 1984","rect2","Intolerant",NA,NA,NA,"RC4 (Onagraceae)",NA
"Luzula spp.","LUZU","Kirkpatrick 1984","rect2","Intolerant",NA,NA,NA,"RC4 (Juncaceae)",NA
"Astelia alpina var. novae-hollandiae","7534","Kirkpatrick 1984","rect2","Tolerant",NA,NA,NA,"RC5 (Asteliaceae)","original name: Astelia alpina"
"Senecio pectinatus var. major","11033","Kirkpatrick 1984","rect2","Tolerant",NA,NA,NA,"RC5 (Asteraceae)","original name: Senecio pectinatus"
"Chrysocephalum apiculatum","8559","Lunt 1995","germ1","Soil-persistent",NA,NA,NA,"inference from viability data (Table 2) and Discussion, Soil-persistent",NA
"Arthropodium strictum","15291","Lunt 1995","germ1","Transient",NA,NA,NA,"inference from viability data (Table 2) and Discussion, Transient",NA
"Bulbine bulbosa","3531","Lunt 1995","germ1","Transient",NA,NA,NA,"inference from viability data (Table 2) and Discussion, Transient",NA
"Burchardia umbellata","3533","Lunt 1995","germ1","Transient",NA,NA,NA,"inference from viability data (Table 2) and Discussion, Transient",NA
"Craspedia variabilis","8634","Lunt 1995","germ1","Transient",NA,NA,NA,"inference from viability data (Table 2) and Discussion, Transient",NA
"Leptorhynchos squamatus","1557","Lunt 1995","germ1","Transient",NA,NA,NA,"inference from viability data (Table 2) and Discussion, Transient",NA
"Acacia binervia","3717","Morrison Renwick 2000","surv1","None",NA,NA,NA,"Stem survival (%) — High-intensity, 0",NA
"Acacia implexa","3792","Morrison Renwick 2000","surv1","None",NA,NA,NA,"Stem survival (%) — High-intensity, 0",NA
"Acacia parramattensis","3846","Morrison Renwick 2000","surv1","None",NA,NA,NA,"Stem survival (%) — High-intensity, 0",NA
"Hakea sericea","5425","Morrison Renwick 2000","surv1","None",NA,NA,NA,"Stem survival (%) — High-intensity, 0",NA
"Jacksonia scoparia","2892","Morrison Renwick 2000","surv1","None",NA,NA,NA,"Stem survival (%) — High-intensity, 0",NA
"Leptospermum trinervium","8486","Morrison Renwick 2000","surv1","Few",NA,NA,NA,"Stem survival (%) — High-intensity, 19.7",NA
"Persoonia linearis","5463","Morrison Renwick 2000","surv1","Few",NA,NA,NA,"Stem survival (%) — High-intensity, 27.3",NA
"Allocasuarina littoralis","2012","Morrison Renwick 2000","surv1","None",NA,NA,NA,"Stem survival (%) — High-intensity, 0",NA
"Allocasuarina torulosa","2017","Morrison Renwick 2000","surv1","Few",NA,NA,NA,"Stem survival (%) — High-intensity, 26.4",NA
"Acacia implexa","3792","Morrison Renwick 2000","surv4","Long rhizome or root sucker",NA,NA,NA,"Stem aerial buds, —; Stem basal buds, —; Root buds, suckers",NA
"Jacksonia scoparia","2892","Morrison Renwick 2000","surv4","Basal",NA,NA,NA,"Stem aerial buds, —; Stem basal buds, stem base; Root buds, suckers",NA
"Jacksonia scoparia","2892","Morrison Renwick 2000","surv4","Long rhizome or root sucker",NA,NA,NA,"Stem aerial buds, —; Stem basal buds, stem base; Root buds, suckers",NA
"Leptospermum trinervium","8486","Morrison Renwick 2000","surv4","Epicormic",NA,NA,NA,"Stem aerial buds, epicormic; Stem basal buds, lignotuber; Root buds, —",NA
"Leptospermum trinervium","8486","Morrison Renwick 2000","surv4","Lignotuber",NA,NA,NA,"Stem aerial buds, epicormic; Stem basal buds, lignotuber; Root buds, —",NA
"Persoonia linearis","5463","Morrison Renwick 2000","surv4","Epicormic",NA,NA,NA,"Stem aerial buds, epicormic; Stem basal buds, lignotuber; Root buds, —",NA
"Persoonia linearis","5463","Morrison Renwick 2000","surv4","Lignotuber",NA,NA,NA,"Stem aerial buds, epicormic; Stem basal buds, lignotuber; Root buds, —",NA
"Allocasuarina torulosa","2017","Morrison Renwick 2000","surv4","Epicormic",NA,NA,NA,"Stem aerial buds, epicormic; Stem basal buds, stem base; Root buds, —",NA
"Allocasuarina torulosa","2017","Morrison Renwick 2000","surv4","Basal",NA,NA,NA,"Stem aerial buds, epicormic; Stem basal buds, stem base; Root buds, —",NA
"Hakea sericea","5425","Morrison Renwick 2000","germ1","Canopy",NA,NA,NA,"qualitative description in text: serotinous canopy-stored seedbank",NA
"Banksia aemula","5339","Myerscough Clarke Skelton 1995","surv1","All",NA,NA,NA,"Fire regeneration syndrome, 6",NA
"Banksia aemula","5339","Myerscough Clarke Skelton 1995","surv4","Epicormic",NA,NA,NA,"Fire regeneration syndrome, 6",NA
"Xanthorrhoea fulva","8771","Myerscough Clarke Skelton 1995","surv1","All",NA,NA,NA,"Fire regeneration syndrome, 7",NA
"Xanthorrhoea fulva","8771","Myerscough Clarke Skelton 1995","surv4","Apical",NA,NA,NA,"Fire regeneration syndrome, 7",NA
"Melaleuca nodosa","4258","Myerscough Clarke Skelton 1995","surv1","All",NA,NA,NA,"Fire regeneration syndrome, 6",NA
"Melaleuca nodosa","4258","Myerscough Clarke Skelton 1995","surv4","Epicormic",NA,NA,NA,"Fire regeneration syndrome, 6",NA
"Epacris obtusifolia","2602","Myerscough Clarke Skelton 1995","surv1","None",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Epacris obtusifolia","2602","Myerscough Clarke Skelton 1995","surv4","None",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Epacris obtusifolia","2602","Myerscough Clarke Skelton 1995","germ1","Soil-persistent",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Banksia oblongifolia","5345","Myerscough Clarke Skelton 1995","surv1","All",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Banksia oblongifolia","5345","Myerscough Clarke Skelton 1995","surv4","Basal",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Dillwynia floribunda","2843","Myerscough Clarke Skelton 1995","surv1","None",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Dillwynia floribunda","2843","Myerscough Clarke Skelton 1995","surv4","None",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Dillwynia floribunda","2843","Myerscough Clarke Skelton 1995","germ1","Soil-persistent",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Dillwynia retorta","2850","Myerscough Clarke Skelton 1995","surv1","None",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Dillwynia retorta","2850","Myerscough Clarke Skelton 1995","surv4","None",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Dillwynia retorta","2850","Myerscough Clarke Skelton 1995","germ1","Soil-persistent",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Hypolaena fastigiata","5533","Myerscough Clarke Skelton 1995","surv1","All",NA,NA,NA,"Fire regeneration syndrome, 4",NA
"Hypolaena fastigiata","5533","Myerscough Clarke Skelton 1995","surv4","Long rhizome or root sucker",NA,NA,NA,"Fire regeneration syndrome, 4",NA
"Leptospermum liversidgei","4224","Myerscough Clarke Skelton 1995","surv1","All",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Leptospermum liversidgei","4224","Myerscough Clarke Skelton 1995","surv4","Basal",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Pseudanthus orientalis","2756","Myerscough Clarke Skelton 1995","surv1","All",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Pseudanthus orientalis","2756","Myerscough Clarke Skelton 1995","surv4","Basal",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Kunzea capitata","4207","Myerscough Clarke Skelton 1995","surv1","None",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Kunzea capitata","4207","Myerscough Clarke Skelton 1995","surv4","None",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Kunzea capitata","4207","Myerscough Clarke Skelton 1995","germ1","Soil-persistent",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Darwinia leptantha","4030","Myerscough Clarke Skelton 1995","surv1","None",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Darwinia leptantha","4030","Myerscough Clarke Skelton 1995","surv4","None",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Darwinia leptantha","4030","Myerscough Clarke Skelton 1995","germ1","Soil-persistent",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Leptospermum polygalifolium","7245","Myerscough Clarke Skelton 1995","surv1","All",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Leptospermum polygalifolium","7245","Myerscough Clarke Skelton 1995","surv4","Basal",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Epacris pulchella","2605","Myerscough Clarke Skelton 1995","surv1","None",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Epacris pulchella","2605","Myerscough Clarke Skelton 1995","surv4","None",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Epacris pulchella","2605","Myerscough Clarke Skelton 1995","germ1","Soil-persistent",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Leptospermum trinervium","8486","Myerscough Clarke Skelton 1995","surv1","All",NA,NA,NA,"Fire regeneration syndrome, 6",NA
"Leptospermum trinervium","8486","Myerscough Clarke Skelton 1995","surv4","Epicormic",NA,NA,NA,"Fire regeneration syndrome, 6",NA
"Persoonia lanceolata","5460","Myerscough Clarke Skelton 1995","surv1","None",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Persoonia lanceolata","5460","Myerscough Clarke Skelton 1995","surv4","None",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Persoonia lanceolata","5460","Myerscough Clarke Skelton 1995","germ1","Soil-persistent",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Empodisma minus","5532","Myerscough Clarke Skelton 1995","surv1","All",NA,NA,NA,"Fire regeneration syndrome, 4",NA
"Empodisma minus","5532","Myerscough Clarke Skelton 1995","surv4","Long rhizome or root sucker",NA,NA,NA,"Fire regeneration syndrome, 4",NA
"Gymnoschoenus sphaerocephalus","2445","Myerscough Clarke Skelton 1995","surv1","All",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Gymnoschoenus sphaerocephalus","2445","Myerscough Clarke Skelton 1995","surv4","Basal",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Bauera rubioides","2268","Myerscough Clarke Skelton 1995","surv1","All",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Bauera rubioides","2268","Myerscough Clarke Skelton 1995","surv4","Basal",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Boronia pinnata","5750","Myerscough Clarke Skelton 1995","surv1","All",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Boronia pinnata","5750","Myerscough Clarke Skelton 1995","surv4","Basal",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Cassytha pubescens","3469","Myerscough Clarke Skelton 1995","surv1","None",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Cassytha pubescens","3469","Myerscough Clarke Skelton 1995","surv4","None",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Cassytha pubescens","3469","Myerscough Clarke Skelton 1995","germ1","Soil-persistent",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Woollsia pungens","2664","Myerscough Clarke Skelton 1995","surv1","None",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Woollsia pungens","2664","Myerscough Clarke Skelton 1995","surv4","None",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Woollsia pungens","2664","Myerscough Clarke Skelton 1995","germ1","Soil-persistent",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Bauera capitata","2267","Myerscough Clarke Skelton 1995","surv1","All",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Bauera capitata","2267","Myerscough Clarke Skelton 1995","surv4","Basal",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Cassytha glabella","3467","Myerscough Clarke Skelton 1995","surv1","None",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Cassytha glabella","3467","Myerscough Clarke Skelton 1995","surv4","None",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Cassytha glabella","3467","Myerscough Clarke Skelton 1995","germ1","Soil-persistent",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Baeckea diosmifolia","3993","Myerscough Clarke Skelton 1995","surv1","All",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Baeckea diosmifolia","3993","Myerscough Clarke Skelton 1995","surv4","Basal",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Lepidosperma filiforme","2465","Myerscough Clarke Skelton 1995","surv1","All",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Lepidosperma filiforme","2465","Myerscough Clarke Skelton 1995","surv4","Basal",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Phyllota phylicoides","2958","Myerscough Clarke Skelton 1995","surv1","None",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Phyllota phylicoides","2958","Myerscough Clarke Skelton 1995","surv4","None",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Phyllota phylicoides","2958","Myerscough Clarke Skelton 1995","germ1","Soil-persistent",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Leptocarpus tenax","5534","Myerscough Clarke Skelton 1995","surv1","All",NA,NA,NA,"Fire regeneration syndrome, 4",NA
"Leptocarpus tenax","5534","Myerscough Clarke Skelton 1995","surv4","Long rhizome or root sucker",NA,NA,NA,"Fire regeneration syndrome, 4",NA
"Epacris microphylla","2599","Myerscough Clarke Skelton 1995","surv1","None",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Epacris microphylla","2599","Myerscough Clarke Skelton 1995","surv4","None",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Epacris microphylla","2599","Myerscough Clarke Skelton 1995","germ1","Soil-persistent",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Bossiaea heterophylla","2780","Myerscough Clarke Skelton 1995","surv1","All",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Bossiaea heterophylla","2780","Myerscough Clarke Skelton 1995","surv4","Basal",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Boronia falcifolia","5739","Myerscough Clarke Skelton 1995","surv1","All",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Boronia falcifolia","5739","Myerscough Clarke Skelton 1995","surv4","Basal",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Xanthorrhoea glauca","8750","Myerscough Clarke Skelton 1995","surv1","All",NA,NA,NA,"Fire regeneration syndrome, 7",NA
"Xanthorrhoea glauca","8750","Myerscough Clarke Skelton 1995","surv4","Apical",NA,NA,NA,"Fire regeneration syndrome, 7",NA
"Melaleuca sieberi","4261","Myerscough Clarke Skelton 1995","surv1","All",NA,NA,NA,"Fire regeneration syndrome, 6",NA
"Melaleuca sieberi","4261","Myerscough Clarke Skelton 1995","surv4","Epicormic",NA,NA,NA,"Fire regeneration syndrome, 6",NA
"Monotoca scoparia","2649","Myerscough Clarke Skelton 1995","surv1","All",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Monotoca scoparia","2649","Myerscough Clarke Skelton 1995","surv4","Basal",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Platysace linearifolia","1145","Myerscough Clarke Skelton 1995","surv1","All",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Platysace linearifolia","1145","Myerscough Clarke Skelton 1995","surv4","Basal",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Ricinocarpos pinifolius","2759","Myerscough Clarke Skelton 1995","surv1","All",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Ricinocarpos pinifolius","2759","Myerscough Clarke Skelton 1995","surv4","Basal",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Leptospermum juniperinum","4221","Myerscough Clarke Skelton 1995","surv1","All",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Leptospermum juniperinum","4221","Myerscough Clarke Skelton 1995","surv4","Basal",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Dillwynia glaberrima","2844","Myerscough Clarke Skelton 1995","surv1","All",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Dillwynia glaberrima","2844","Myerscough Clarke Skelton 1995","surv4","Basal",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Sprengelia incarnata","2654","Myerscough Clarke Skelton 1995","surv1","None",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Sprengelia incarnata","2654","Myerscough Clarke Skelton 1995","surv4","None",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Sprengelia incarnata","2654","Myerscough Clarke Skelton 1995","germ1","Soil-persistent",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Tetratheca ericifolia","6204","Myerscough Clarke Skelton 1995","surv1","All",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Tetratheca ericifolia","6204","Myerscough Clarke Skelton 1995","surv4","Basal",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Ochrosperma lineare","6474","Myerscough Clarke Skelton 1995","surv1","All",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Ochrosperma lineare","6474","Myerscough Clarke Skelton 1995","surv4","Basal",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Leucopogon ericoides","2616","Myerscough Clarke Skelton 1995","surv1","None",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Leucopogon ericoides","2616","Myerscough Clarke Skelton 1995","surv4","None",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Leucopogon ericoides","2616","Myerscough Clarke Skelton 1995","germ1","Soil-persistent",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Lepyrodia scariosa","5541","Myerscough Clarke Skelton 1995","surv1","All",NA,NA,NA,"Fire regeneration syndrome, 4",NA
"Lepyrodia scariosa","5541","Myerscough Clarke Skelton 1995","surv4","Long rhizome or root sucker",NA,NA,NA,"Fire regeneration syndrome, 4",NA
"Brachyloma daphnoides","2586","Myerscough Clarke Skelton 1995","surv1","All",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Brachyloma daphnoides","2586","Myerscough Clarke Skelton 1995","surv4","Basal",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Acacia ulicifolia","3893","Myerscough Clarke Skelton 1995","surv1","None",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Acacia ulicifolia","3893","Myerscough Clarke Skelton 1995","surv4","None",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Acacia ulicifolia","3893","Myerscough Clarke Skelton 1995","germ1","Soil-persistent",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Leucopogon rodwayi","2636","Myerscough Clarke Skelton 1995","surv1","All",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Leucopogon rodwayi","2636","Myerscough Clarke Skelton 1995","surv4","Basal",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Hakea teretifolia","5427","Myerscough Clarke Skelton 1995","surv1","All",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Hakea teretifolia","5427","Myerscough Clarke Skelton 1995","surv4","Basal",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Leucopogon virgatus","2639","Myerscough Clarke Skelton 1995","surv1","All",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Leucopogon virgatus","2639","Myerscough Clarke Skelton 1995","surv4","Basal",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Mirbelia rubiifolia","2938","Myerscough Clarke Skelton 1995","surv1","None",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Mirbelia rubiifolia","2938","Myerscough Clarke Skelton 1995","surv4","None",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Mirbelia rubiifolia","2938","Myerscough Clarke Skelton 1995","germ1","Soil-persistent",NA,NA,NA,"Fire regeneration syndrome, 2",NA
"Leucopogon parviflorus","2632","Myerscough Clarke Skelton 1995","surv1","All",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Leucopogon parviflorus","2632","Myerscough Clarke Skelton 1995","surv4","Basal",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Pteridium esculentum","6403","Myerscough Clarke Skelton 1995","surv1","All",NA,NA,NA,"Fire regeneration syndrome, 4",NA
"Pteridium esculentum","6403","Myerscough Clarke Skelton 1995","surv4","Long rhizome or root sucker",NA,NA,NA,"Fire regeneration syndrome, 4",NA
"Bossiaea ensata","2778","Myerscough Clarke Skelton 1995","surv1","All",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Bossiaea ensata","2778","Myerscough Clarke Skelton 1995","surv4","Basal",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Philotheca salsolifolia","5831","Myerscough Clarke Skelton 1995","surv1","All",NA,NA,NA,"Fire regeneration syndrome, 5",NA
"Philotheca salsolifolia","5831","Myerscough Clarke Skelton 1995","surv4","Basal",NA,NA,NA,"Fire regeneration syndrome, 5",NA
